planet  transit_time 	error      	source         	ID             
WASP-44b       2455841.57757  	0.00046        	literature     	2013MNRAS.430.2932M
WASP-44b       2455841.57769  	0.00031        	literature     	2013MNRAS.430.2932M
WASP-44b       2455848.8484   	0.0013         	literature     	2016MNRAS.459..789T
WASP-44b       2456151.824    	0.001          	literature     	2017MNRAS.471..650M
WASP-44b       2456151.824    	0.001          	literature     	2017MNRAS.471..650M
WASP-44b       2456151.82559  	0.00046        	literature     	2017MNRAS.471..650M
WASP-44b       2456151.8256   	0.0006         	literature     	2017MNRAS.471..650M
WASP-44b       2456156.6694   	0.0014         	literature     	2017MNRAS.471..650M
WASP-44b       2456505.7001   	0.00025        	literature     	2017MNRAS.471..650M
WASP-44b       2456585.68656  	0.00063        	literature     	2016MNRAS.459..789T
WASP-44b       2456585.68694  	0.00077        	literature     	2016MNRAS.459..789T
WASP-44b       2458338.10197  	0.00036        	literature     	2019PASP..131k5003A
WASP-44b       2458386.577    	0.001          	space          	WASP-44b_2822_2018-09-25_TESS
WASP-44b       2458389.004    	0.00092        	space          	WASP-44b_2823_2018-09-27_TESS
WASP-44b       2458391.42446  	0.00085        	space          	WASP-44b_2824_2018-09-29_TESS
WASP-44b       2458398.6956   	0.001          	space          	WASP-44b_2827_2018-10-07_TESS
WASP-44b       2458401.12067  	0.00091        	space          	WASP-44b_2828_2018-10-09_TESS
WASP-44b       2458403.54612  	0.00087        	space          	WASP-44b_2829_2018-10-12_TESS
WASP-44b       2458405.9677   	0.0011         	space          	WASP-44b_2830_2018-10-14_TESS
WASP-44b       2459045.855    	0.0008         	exoclock       	WASP-44b_3094_2020-07-15_Deep_Sky_Chile_Clear_Yves_Jongen
WASP-44b       2459055.5495   	0.0015         	exoclock       	WASP-44b_3098_2020-07-25_GALHassin_Robotic_Telescope_2_(GRT2)_R_Carmelo_Falco
WASP-44b       2459062.8207   	0.0007         	exoclock       	WASP-44b_3101_2020-08-01_El_Sauce_R_Phil_Evans
WASP-44b       2459062.8236   	0.001          	exoclock       	WASP-44b_3101_2020-08-01_Deep_Sky_Chile_R_Yves_Jongen
WASP-44b       2459181.5898   	0.0007         	exoclock       	WASP-44b_3150_2020-11-28_Deep_Sky_Chile_Lum_Yves_Jongen
WASP-44b       2459411.8511   	0.0005         	exoclock       	WASP-44b_3245_2021-07-16_Deep_Sky_Chile_Lum_Yves_Jongen
WASP-44b       2459411.8516   	0.0005         	exoclock       	WASP-44b_3245_2021-07-16_El_Sauce_Observatory_Lum_Anaël_Wünsche
WASP-44b       2459428.8193   	0.0005         	exoclock       	WASP-44b_3252_2021-08-02_Deep_Sky_Chile_Lum_Yves_Jongen
WASP-44b       2459482.1416   	0.001          	exoclock       	WASP-44b_3274_2021-09-24_Deokheung_Optical_Astronomy_Observatory_R_Wonseok_Kang
WASP-44b       2459482.1419   	0.0006         	exoclock       	WASP-44b_3274_2021-09-24_Deokheung_Optical_Astronomy_Observatory_R_Taewoo_Kim
WASP-45b       2455441.27     	0.00058        	literature     	2012MNRAS.422.1988A
WASP-45b       2458339.14264  	0.00032        	literature     	2019PASP..131k5003A
WASP-45b       2458354.77302  	0.00094        	space          	WASP-45b_2178_2018-08-24_TESS
WASP-45b       2458357.89916  	0.00082        	space          	WASP-45b_2179_2018-08-27_TESS
WASP-45b       2458361.02608  	0.00073        	space          	WASP-45b_2180_2018-08-30_TESS
WASP-45b       2458364.1524   	0.00096        	space          	WASP-45b_2181_2018-09-02_TESS
WASP-45b       2458370.40252  	0.00086        	space          	WASP-45b_2183_2018-09-08_TESS
WASP-45b       2458373.52897  	0.00093        	space          	WASP-45b_2184_2018-09-12_TESS
WASP-45b       2458376.65641  	0.00075        	space          	WASP-45b_2185_2018-09-15_TESS
WASP-45b       2458379.78254  	0.00084        	space          	WASP-45b_2186_2018-09-18_TESS
WASP-45b       2459070.6486   	0.0012         	exoclock       	WASP-45b_2407_2020-08-09_Deep_Sky_Chile_R_Yves_Jongen
WASP-45b       2459089.4013   	0.001          	space          	WASP-45b_2413_2020-08-27_TESS
WASP-45b       2459092.52683  	0.00087        	space          	WASP-45b_2414_2020-08-31_TESS
WASP-45b       2459095.65231  	0.00088        	space          	WASP-45b_2415_2020-09-03_TESS
WASP-45b       2459105.03367  	0.0009         	space          	WASP-45b_2418_2020-09-12_TESS
WASP-45b       2459108.1572   	0.001          	space          	WASP-45b_2419_2020-09-15_TESS
WASP-45b       2459111.28491  	0.00092        	space          	WASP-45b_2420_2020-09-18_TESS
WASP-45b       2459142.5449   	0.001          	exoclock       	WASP-45b_2430_2020-10-20_Deep_Sky_Chile_R_Yves_Jongen
WASP-45b       2459145.6735   	0.0006         	exoclock       	WASP-45b_2431_2020-10-23_Deep_Sky_Chile_Clear_Yves_Jongen
WASP-45b       2459170.6782   	0.0009         	exoclock       	WASP-45b_2439_2020-11-17_El_Sauce_observatory_r_Jean-Pascal_Vignes
WASP-45b       2459373.8725   	0.0011         	exoclock       	WASP-45b_2504_2021-06-08_Deep_Sky_Chile_R_Yves_Jongen
WASP-45b       2459420.7658   	0.0014         	exoclock       	WASP-45b_2519_2021-07-25_Deep_Sky_Chile_R_Yves_Jongen
WASP-45b       2459448.9023   	0.0014         	exoclock       	WASP-45b_2528_2021-08-22_Deep_Sky_Chile_R_Yves_Jongen
WASP-45b       2459467.6585   	0.0008         	exoclock       	WASP-45b_2534_2021-09-10_Deep_Sky_Chile_R_Yves_Jongen
WASP-45b       2459489.5388   	0.001          	exoclock       	WASP-45b_2541_2021-10-02_Deep_Sky_Chile_R_Yves_Jongen
WASP-45b       2459514.5479   	0.0008         	exoclock       	WASP-45b_2549_2021-10-27_El_Sauce_Observatory_Lum_Anaël_Wünsche
WASP-46b       2455392.3163   	0.0002         	literature     	2012MNRAS.422.1988A
WASP-46b       2455788.5281   	0.0003         	literature     	2017MNRAS.471..650M
WASP-46b       2456503.71529  	0.00034        	literature     	2017MNRAS.471..650M
WASP-46b       2456506.57629  	0.00025        	literature     	2017MNRAS.471..650M
WASP-46b       2456533.754796 	0.000152       	literature     	2018MNRAS.473.5126P
WASP-46b       2456862.740854 	0.000482       	literature     	2018MNRAS.473.5126P
WASP-46b       2456892.778598 	0.000957       	literature     	2018MNRAS.473.5126P
WASP-46b       2456948.56384  	0.00074        	literature     	2018MNRAS.473.5126P
WASP-46b       2457274.684578 	0.001838       	literature     	2018MNRAS.473.5126P
WASP-46b       2457550.747972 	0.000306       	literature     	2018MNRAS.473.5126P
WASP-46b       2457600.809853 	0.000393       	literature     	2018MNRAS.473.5126P
WASP-46b       2458326.00881  	0.00074        	space          	WASP-46b_4740_2018-07-26_TESS
WASP-46b       2458327.43936  	0.00078        	space          	WASP-46b_4741_2018-07-27_TESS
WASP-46b       2458328.86957  	0.00077        	space          	WASP-46b_4742_2018-07-29_TESS
WASP-46b       2458330.30082  	0.00077        	space          	WASP-46b_4743_2018-07-30_TESS
WASP-46b       2458331.73142  	0.0008         	space          	WASP-46b_4744_2018-08-01_TESS
WASP-46b       2458333.15931  	0.00067        	space          	WASP-46b_4745_2018-08-02_TESS
WASP-46b       2458334.59211  	0.00077        	space          	WASP-46b_4746_2018-08-04_TESS
WASP-46b       2458336.02238  	0.00068        	space          	WASP-46b_4747_2018-08-05_TESS
WASP-46b       2458337.45127  	0.00074        	space          	WASP-46b_4748_2018-08-06_TESS
WASP-46b       2458340.31161  	0.00072        	space          	WASP-46b_4750_2018-08-09_TESS
WASP-46b       2458341.7442   	0.00077        	space          	WASP-46b_4751_2018-08-11_TESS
WASP-46b       2458343.17321  	0.00069        	space          	WASP-46b_4752_2018-08-12_TESS
WASP-46b       2458344.60312  	0.00077        	space          	WASP-46b_4753_2018-08-14_TESS
WASP-46b       2458346.03511  	0.00075        	space          	WASP-46b_4754_2018-08-15_TESS
WASP-46b       2458350.32649  	0.00068        	space          	WASP-46b_4757_2018-08-19_TESS
WASP-46b       2458351.75533  	0.00079        	space          	WASP-46b_4758_2018-08-21_TESS
WASP-46b       2458976.8296   	0.0004         	exoclock       	WASP-46b_5195_2020-05-07_Deep_Sky_Chile_Clear_Yves_Jongen
WASP-46b       2459036.90356  	0.00061        	space          	WASP-46b_5237_2020-07-06_TESS
WASP-46b       2459038.33436  	0.0007         	space          	WASP-46b_5238_2020-07-07_TESS
WASP-46b       2459039.765    	0.0005         	exoclock       	WASP-46b_5239_2020-07-09_Deep_Sky_Chile_Clear_Yves_Jongen
WASP-46b       2459039.7651   	0.00077        	space          	WASP-46b_5239_2020-07-09_TESS
WASP-46b       2459041.19496  	0.00075        	space          	WASP-46b_5240_2020-07-10_TESS
WASP-46b       2459042.62569  	0.0009         	space          	WASP-46b_5241_2020-07-12_TESS
WASP-46b       2459042.6266   	0.0006         	exoclock       	WASP-46b_5241_2020-07-12_Deep_Sky_Chile_Clear_Yves_Jongen
WASP-46b       2459044.05727  	0.00078        	space          	WASP-46b_5242_2020-07-13_TESS
WASP-46b       2459045.48724  	0.00079        	space          	WASP-46b_5243_2020-07-14_TESS
WASP-46b       2459046.9163   	0.001          	space          	WASP-46b_5244_2020-07-16_TESS
WASP-46b       2459049.77726  	0.00067        	space          	WASP-46b_5246_2020-07-19_TESS
WASP-46b       2459051.20825  	0.00076        	space          	WASP-46b_5247_2020-07-20_TESS
WASP-46b       2459052.63747  	0.00083        	space          	WASP-46b_5248_2020-07-22_TESS
WASP-46b       2459054.06821  	0.00087        	space          	WASP-46b_5249_2020-07-23_TESS
WASP-46b       2459055.49872  	0.00076        	space          	WASP-46b_5250_2020-07-24_TESS
WASP-46b       2459056.92792  	0.0007         	space          	WASP-46b_5251_2020-07-26_TESS
WASP-46b       2459058.35938  	0.00083        	space          	WASP-46b_5252_2020-07-27_TESS
WASP-46b       2459059.7901   	0.00086        	space          	WASP-46b_5253_2020-07-29_TESS
WASP-46b       2459115.5748   	0.0004         	exoclock       	WASP-46b_5292_2020-09-23_Deep_Sky_Chile_Clear_Yves_Jongen
WASP-46b       2459135.601    	0.0004         	exoclock       	WASP-46b_5306_2020-10-13_Deep_Sky_Chile_Clear_Yves_Jongen
WASP-46b       2459335.853    	0.0006         	exoclock       	WASP-46b_5446_2021-05-01_Deep_Sky_Chile_Lum_Yves_Jongen
WASP-46b       2459345.8659   	0.0005         	exoclock       	WASP-46b_5453_2021-05-11_Deep_Sky_Chile_Lum_Yves_Jongen
WASP-46b       2459348.7258   	0.0005         	exoclock       	WASP-46b_5455_2021-05-14_Deep_Sky_Chile_Lum_Yves_Jongen
WASP-46b       2459358.7379   	0.0004         	exoclock       	WASP-46b_5462_2021-05-24_Deep_Sky_Chile_Lum_Yves_Jongen
WASP-46b       2459375.9021   	0.0005         	exoclock       	WASP-46b_5474_2021-06-10_Deep_Sky_Chile_Lum_Yves_Jongen
WASP-46b       2459378.7639   	0.0004         	exoclock       	WASP-46b_5476_2021-06-13_Deep_Sky_Chile_Lum_Yves_Jongen
WASP-46b       2459385.9147   	0.0005         	exoclock       	WASP-46b_5481_2021-06-20_Deep_Sky_Chile_Lum_Yves_Jongen
WASP-46b       2459395.9295   	0.001          	exoclock       	WASP-46b_5488_2021-06-30_Deep_Sky_Chile_Lum_Yves_Jongen
WASP-46b       2459411.662    	0.0004         	exoclock       	WASP-46b_5499_2021-07-16_Deep_Sky_Chile_Lum_Yves_Jongen
WASP-46b       2459421.6743   	0.0004         	exoclock       	WASP-46b_5506_2021-07-26_Deep_Sky_Chile_Lum_Yves_Jongen
WASP-46b       2459504.6357   	0.0005         	exoclock       	WASP-46b_5564_2021-10-17_Deep_Sky_Chile_Lum_Yves_Jongen
WASP-47b       2455764.34679  	0.00022        	literature     	2012MNRAS.426..739H
WASP-47b       2456982.97681  	0.00025        	space          	WASP-47b_1307_2014-11-21_K2
WASP-47b       2456987.1359   	0.00015        	space          	WASP-47b_1308_2014-11-25_K2
WASP-47b       2456991.29552  	0.00016        	space          	WASP-47b_1309_2014-11-29_K2
WASP-47b       2457020.40974  	0.00017        	space          	WASP-47b_1316_2014-12-28_K2
WASP-47b       2458721.505    	0.0009         	etd            	WASP-47b_1725_2019-08-25_1567097360_Pau_Bosch
WASP-47b       2459087.509    	0.001          	exoclock       	WASP-47b_1813_2020-08-26_GALHassin_Robotic_Telescope_2_(GRT2)_R_Carmelo_Falco
WASP-47b       2459091.6662   	0.0006         	exoclock       	WASP-47b_1814_2020-08-30_Deep_Sky_Chile_R_Yves_Jongen
WASP-47b       2459112.4606   	0.0012         	exoclock       	WASP-47b_1819_2020-09-19_GALHassin_Robotic_Telescope_2_(GRT2)_R_Carmelo_Falco
WASP-47b       2459407.762    	0.0008         	exoclock       	WASP-47b_1890_2021-07-12_Deep_Sky_Chile_R_Yves_Jongen
WASP-47b       2459432.7192   	0.0007         	exoclock       	WASP-47b_1896_2021-08-06_Deep_Sky_Chile_R_Yves_Jongen
WASP-47b       2459449.35407  	0.00074        	space          	WASP-47b_1900_2021-08-22_TESS
WASP-47b       2459457.6722   	0.0008         	exoclock       	WASP-47b_1902_2021-08-31_Deep_Sky_Chile_R_Yves_Jongen
WASP-47b       2459461.8308   	0.00074        	space          	WASP-47b_1903_2021-09-04_TESS
WASP-47b       2459465.98849  	0.00074        	space          	WASP-47b_1904_2021-09-08_TESS
WASP-47b       2459470.14749  	0.00076        	space          	WASP-47b_1905_2021-09-12_TESS
WASP-47b       2459482.6273   	0.0007         	exoclock       	WASP-47b_1908_2021-09-25_Deep_Sky_Chile_R_Yves_Jongen
WASP-47b       2459482.6274   	0.0006         	exoclock       	WASP-47b_1908_2021-09-25_El_Sauce_Observatory_Lum_Anaël_Wünsche
WASP-47b       2459507.5802   	0.0007         	exoclock       	WASP-47b_1914_2021-10-20_Deep_Sky_Chile_R_Yves_Jongen
WASP-48b       2455364.5512   	0.00027        	literature     	2011AJ....142...86E
WASP-48b       2455844.7257   	0.0019         	literature     	2016MNRAS.459..789T
WASP-48b       2456856.523444 	0.000234       	literature     	2017A&A...605A.114M
WASP-48b       2457199.5062   	0.0009         	exoclock       	WASP-48b_2637_2015-06-26_Observatoire_des_Baronnies_Provençales_V_Anaël_Wünsche
WASP-48b       2457229.5172   	0.0016         	exoclock       	WASP-48b_2651_2015-07-26_Observatoire_des_Baronnies_Provençales_Clear_Anaël_Wünsche
WASP-48b       2457287.3957   	0.0012         	exoclock       	WASP-48b_2678_2015-09-21_Observatoire_des_Baronnies_Provençales_Clear_Anaël_Wünsche
WASP-48b       2457915.4768   	0.0014         	exoclock       	WASP-48b_2971_2017-06-10_Observatoire_des_Baronnies_Provençales_V_Anaël_Wünsche
WASP-48b       2458258.4592   	0.0019         	exoclock       	WASP-48b_3131_2018-05-19_Rasteau_Observatory_Clear_Yves_Jongen
WASP-48b       2458288.4695   	0.001          	exoclock       	WASP-48b_3145_2018-06-18_Rasteau_Observatory_Clear_Yves_Jongen
WASP-48b       2458333.4906   	0.0013         	exoclock       	WASP-48b_3166_2018-08-02_Rasteau_Observatory_Clear_Yves_Jongen
WASP-48b       2458363.4999   	0.0008         	exoclock       	WASP-48b_3180_2018-09-01_Observatoire_des_Baronnies_Provençales_Lum_Anaël_Wünsche
WASP-48b       2458661.4647   	0.0011         	exoclock       	WASP-48b_3319_2019-06-26_Rasteau_Observatory_R_Yves_Jongen
WASP-48b       2458706.4806   	0.0012         	exoclock       	WASP-48b_3340_2019-08-10_Observatoire_des_Baronnies_Provençales_V_Anaël_Wünsche
WASP-48b       2458736.494    	0.003          	exoclock       	WASP-48b_3354_2019-09-09_Alto-Observatory_Lum_Alberto_Tomatis
WASP-48b       2458779.3659   	0.0012         	exoclock       	WASP-48b_3374_2019-10-22_Burnham_Observatory_Clear_Martin_Valentine_Crow
WASP-48b       2458794.3692   	0.001          	exoclock       	WASP-48b_3381_2019-11-06_Observatoire_des_Baronnies_Provençales_Clear_Anaël_Wünsche
WASP-48b       2458931.56297  	0.00094        	space          	WASP-48b_3445_2020-03-23_TESS
WASP-48b       2458937.99421  	0.00089        	space          	WASP-48b_3448_2020-03-29_TESS
WASP-48b       2458940.13699  	0.00094        	space          	WASP-48b_3449_2020-03-31_TESS
WASP-48b       2458944.42614  	0.00093        	space          	WASP-48b_3451_2020-04-04_TESS
WASP-48b       2458946.5683   	0.0013         	space          	WASP-48b_3452_2020-04-07_TESS
WASP-48b       2458948.7113   	0.0011         	space          	WASP-48b_3453_2020-04-09_TESS
WASP-48b       2458950.85639  	0.00083        	space          	WASP-48b_3454_2020-04-11_TESS
WASP-48b       2458952.99993  	0.00094        	space          	WASP-48b_3455_2020-04-13_TESS
WASP-48b       2459010.8766   	0.0011         	space          	WASP-48b_3482_2020-06-10_TESS
WASP-48b       2459013.0234   	0.0011         	space          	WASP-48b_3483_2020-06-12_TESS
WASP-48b       2459015.16541  	0.00097        	space          	WASP-48b_3484_2020-06-14_TESS
WASP-48b       2459017.30768  	0.00082        	space          	WASP-48b_3485_2020-06-16_TESS
WASP-48b       2459019.45144  	0.00087        	space          	WASP-48b_3486_2020-06-18_TESS
WASP-48b       2459021.5975   	0.00087        	space          	WASP-48b_3487_2020-06-21_TESS
WASP-48b       2459023.73946  	0.00097        	space          	WASP-48b_3488_2020-06-23_TESS
